RoundNum_ByDate,Sample_ID,Site,Rep,Crucible_ID,In-oven ,Out-Oven ,"Empty Heated 
Crucible_Weight",In-oven,Out-oven,"SampleStart 
Crucible_Weight",In-Furnace ,Out-Furnace ,In-oven,Out-oven,"SampleEnd
Crucible_Weight",LOI_g,SOM_Percent,Mean_Blank_LOI-g,Adjusted_LOI,Adjusted_SOM_Percent,Comments
8_Dec1,S_FNN_H2,UP,2,68,12/1/23 8:30,12/1/23 11:00,10.4682,12/1/23 11:30,12/1/23 13:30,12.8331,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.6948,0.1383,5.85,-0.0006,0.1377,5.822656349,
4_Nov22,S_FNN_H3,UP,2,4,11/22/23 8:25,11/22/23 10:30,12.2032,11/22/23 12:13,11/22/23 14:13,13.1286,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,13.0696,0.059,6.38,0.00125,0.06025,6.510698077,
4_Nov22,S_FNN_H3,UP,1,115,11/22/23 8:25,11/22/23 10:30,11.2565,11/22/23 12:13,11/22/23 14:13,12.3625,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,12.2975,0.065,5.88,0.00125,0.06625,5.99005425,
7_Nov30,S_FNN_H4,UP,1,90,30-Nov 830AM,11/30/23 10:30,9.4495,11/30/23 12:00,11/30/23 14:00,11.033,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,10.9278,0.1052,6.64,-0.00005,0.10515,6.640353647,
7_Nov30,S_FNN_H4,UP,2,25,30-Nov 830AM,11/30/23 10:30,10.6606,11/30/23 12:00,11/30/23 14:00,12.037,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,11.9467,0.0903,6.56,-0.00005,0.09025,6.556960186,
1_Nov15,S_FNN_H5,UP,2,4,11/15/23 10:46,11/15/23 13:00,12.2043,11/15/23 13:57,11/15/23 16:00,13.967,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,13.8491,0.1179,6.69,0,0.1179,6.688602712,
1_Nov15,S_FNN_H5,UP,1,3,11/15/23 10:46,11/15/23 13:00,10.6557,11/15/23 13:57,11/15/23 16:00,11.8912,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,11.8189,0.0723,5.85,0,0.0723,5.851881829,
9_Dec6,S_FNN_H6,UP,1,104,12/6/23 8:00,12/6/23 10:00,11.1737,12/6/23 11:30,12/6/23 13:30,13.0943,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,12.9581,0.1362,7.09,0.0002,0.1364,7.101947308,
9_Dec6,S_FNN_H6,UP,2,46,12/6/23 8:00,12/6/23 10:00,10.6595,12/6/23 11:30,12/6/23 13:30,12.879,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,12.7261,0.1529,6.89,0.0002,0.1531,6.897949989,
8_Dec1,S_FNN_H7,UP,1,95,12/1/23 8:30,12/1/23 11:00,9.212,12/1/23 11:30,12/1/23 13:30,13.5261,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,13.2433,0.2828,6.56,-0.0006,0.2822,6.541341184,
8_Dec1,S_FNN_H7,UP,2,121,12/1/23 8:30,12/1/23 11:00,11.8046,12/1/23 11:30,12/1/23 13:30,13.7798,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,13.6563,0.1235,6.25,-0.0006,0.1229,6.222154719,
1_Nov15,S_FNN_H8,UP,1,16,11/15/23 10:46,11/15/23 13:33,12.1905,11/15/23 13:57,11/15/23 16:00,12.9791,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,12.9287,0.0504,6.39,0,0.0504,6.391072787,
1_Nov15,S_FNN_H8,UP,2,23,11/15/23 10:46,11/15/23 13:33,9.1843,11/15/23 13:57,11/15/23 16:00,10.1723,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,10.1132,0.0591,5.98,0,0.0591,5.981781377,
7_Nov30,S_FNN_P1,UP,1,5,30-Nov 830AM,11/30/23 10:30,10.642,11/30/23 12:00,11/30/23 14:00,12.1708,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.0755,0.0953,6.23,-0.00005,0.09525,6.230376766,
7_Nov30,S_FNN_P1,UP,2,24,30-Nov 830AM,11/30/23 10:30,9.6966,11/30/23 12:00,11/30/23 14:00,11.6447,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,11.5257,0.119,6.11,-0.00005,0.11895,6.105949387,
6_Nov29,S_FNN_P2,UP,2,66,11/29/23 8:00,11/29/23 10:00,11.014,11/29/23 11:30,11/29/23 1:30,12.4587,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,12.3653,0.0934,6.47,0.00045,0.09385,6.496158372,
6_Nov29,S_FNN_P2,UP,1,22,11/29/23 8:00,11/29/23 10:00,11.2149,11/29/23 11:30,11/29/23 1:30,13.4638,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,13.3246,0.1392,6.19,0.00045,0.13965,6.209702521,
7_Nov30,S_FNN_P3,UP,2,23,30-Nov 830AM,11/30/23 10:30,9.1843,11/30/23 12:00,11/30/23 14:00,11.0241,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,10.9161,0.108,5.87,-0.00005,0.10795,5.867485596,
7_Nov30,S_FNN_P3,UP,1,37,30-Nov 830AM,11/30/23 10:30,8.1614,11/30/23 12:00,11/30/23 14:00,9.8259,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,9.7291,0.0968,5.82,-0.00005,0.09675,5.812556323,
11_Dec15,S_FNN_P4,UP,2,7,12/15/23 5:45,12/15/23 7:45,10.8887,12/15/23 8:50,12/15/23 10:50,13.1971,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,13.064,0.1331,5.77,0.0001,0.1332,5.770230463,
11_Dec15,S_FNN_P4,UP,1,68,12/15/23 5:45,12/15/23 7:45,10.468,12/15/23 8:50,12/15/23 10:50,12.9001,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.7633,0.1368,5.62,0.0001,0.1369,5.628880391,
11_Dec15,S_FNN_P5,UP,2,72,12/15/23 5:45,12/15/23 7:45,10.6226,12/15/23 8:50,12/15/23 10:50,12.8291,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.6825,0.1466,6.64,0.0001,0.1467,6.648538409,
11_Dec15,S_FNN_P5,UP,1,127,12/15/23 5:45,12/15/23 7:45,10.2357,12/15/23 8:50,12/15/23 10:50,13.2813,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,13.0795,0.2018,6.63,0.0001,0.2019,6.629235619,
7_Nov30,S_FNN_P6,UP,1,13,30-Nov 830AM,11/30/23 10:30,11.0088,11/30/23 12:00,11/30/23 14:00,12.8107,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.6985,0.1122,6.23,-0.00005,0.11215,6.223985793,
7_Nov30,S_FNN_P6,UP,2,35,30-Nov 830AM,11/30/23 10:30,10.7566,11/30/23 12:00,11/30/23 14:00,12.2122,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.1236,0.0886,6.09,-0.00005,0.08855,6.083402034,
5_Nov23,S_FNN_P7,UP,2,38,11/23/23 8:30,11/23/23 10:30,10.6212,11/23/23 12:00,11/23/23 14:00,12.2725,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.1597,0.1128,6.83,0.00125,0.11405,6.906679586,
5_Nov23,S_FNN_P7,UP,1,19,11/23/23 8:30,11/23/23 10:30,8.8138,11/23/23 12:00,11/23/23 14:00,10.2488,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,10.1523,0.0965,6.72,0.00125,0.09775,6.81184669,
11_Dec15,S_FNN_P8,UP,2,75,12/15/23 5:45,12/15/23 7:45,12.3548,12/15/23 8:50,12/15/23 10:50,14.5614,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,14.4263,0.1351,6.12,0.0001,0.1352,6.127073325,
11_Dec15,S_FNN_P8,UP,1,80,12/15/23 5:45,12/15/23 7:45,8.797,12/15/23 8:50,12/15/23 10:50,11.0197,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,10.8872,0.1325,5.96,0.0001,0.1326,5.965717371,
7_Nov30,S_FNS_H1,YF,2,48,30-Nov 830AM,11/30/23 10:30,11.1462,11/30/23 12:00,11/30/23 14:00,15.0066,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,14.7351,0.2715,7.03,-0.00005,0.27145,7.031654751,
7_Nov30,S_FNS_H1,YF,1,50,30-Nov 830AM,11/30/23 10:30,9.1253,11/30/23 12:00,11/30/23 14:00,12.2517,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.0348,0.2169,6.94,-0.00005,0.21685,6.936092631,
4_Nov22,S_FNS_H2,YF,1,47,11/22/23 8:25,11/22/23 10:30,10.6238,11/22/23 12:13,11/22/23 14:13,12.2008,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,12.1164,0.0844,5.35,0.00125,0.08565,5.431198478,
4_Nov22,S_FNS_H2,YF,2,75,11/22/23 8:25,11/22/23 10:30,12.3551,11/22/23 12:13,11/22/23 14:13,14.0937,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,14.0051,0.0886,5.1,0.00125,0.08985,5.167951225,
11_Dec15,S_FNS_H3,YF,2,84,12/15/23 5:45,12/15/23 7:45,10.3394,12/15/23 8:50,12/15/23 10:50,12.3591,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.2545,0.1046,5.18,0.0001,0.1047,5.183938209,
11_Dec15,S_FNS_H3,YF,1,86,12/15/23 5:45,12/15/23 7:45,10.105,12/15/23 8:50,12/15/23 10:50,12.6915,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.5584,0.1331,5.15,0.0001,0.1332,5.149816354,
7_Nov30,S_FNS_H4,YF,1,8,30-Nov 830AM,11/30/23 10:30,10.7193,11/30/23 12:00,11/30/23 14:00,13.3215,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,13.1831,0.1384,5.32,-0.00005,0.13835,5.316655138,
7_Nov30,S_FNS_H4,YF,2,14,30-Nov 830AM,11/30/23 10:30,13.1485,11/30/23 12:00,11/30/23 14:00,15.4394,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,15.3187,0.1207,5.27,-0.00005,0.12065,5.266489153,
1_Nov15,S_FNS_H5,YF,2,27,11/15/23 10:46,11/15/23 13:13,9.7481,11/15/23 13:57,11/15/23 16:00,10.887,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,10.8292,0.0578,5.08,0,0.0578,5.075072438,
1_Nov15,S_FNS_H5,YF,1,20,11/15/23 10:46,11/15/23 13:13,11.1372,11/15/23 13:57,11/15/23 16:00,11.77,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,11.741,0.029,4.58,0,0.029,4.582806574,
1_Nov15,S_FNS_H6,YF,2,15,11/15/23 10:46,11/15/23 13:43,10.579,11/15/23 13:57,11/15/23 16:00,11.2831,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,11.2428,0.0403,5.72,0,0.0403,5.723618804,
1_Nov15,S_FNS_H6,YF,1,12,11/15/23 10:46,11/15/23 13:43,9.361,11/15/23 13:57,11/15/23 16:00,10.2239,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,10.1748,0.0491,5.69,0,0.0491,5.690114729,
11_Dec15,S_FNS_H7,YF,2,120,12/15/23 5:45,12/15/23 7:45,10.1032,12/15/23 8:50,12/15/23 10:50,12.553,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.4126,0.1404,5.73,0.0001,0.1405,5.735162054,
11_Dec15,S_FNS_H7,YF,1,82,12/15/23 5:45,12/15/23 7:45,11.7917,12/15/23 8:50,12/15/23 10:50,14.4562,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,14.3084,0.1478,5.55,0.0001,0.1479,5.550759992,
4_Nov22,S_FNS_H8,YF,1,101,11/22/23 8:25,11/22/23 10:30,11.3538,11/22/23 12:13,11/22/23 14:13,12.6444,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,12.5822,0.0622,4.82,0.00125,0.06345,4.916317992,
4_Nov22,S_FNS_H8,YF,2,59,11/22/23 8:25,11/22/23 10:30,9.2964,11/22/23 12:13,11/22/23 14:13,10.9464,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,10.8673,0.0791,4.79,0.00125,0.08035,4.86969697,
1_Nov15,S_FNS_P1,YF,1,7,11/15/23 10:46,11/15/23 13:13,10.8888,11/15/23 13:57,11/15/23 16:00,11.7377,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,11.6901,0.0476,5.61,0,0.0476,5.60725645,
1_Nov15,S_FNS_P1,YF,2,10,11/15/23 10:46,11/15/23 13:13,11.7188,11/15/23 13:57,11/15/23 16:00,13.1356,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,13.0583,0.0773,5.46,0,0.0773,5.455957086,
9_Dec6,S_FNS_P2,YF,2,60,12/6/23 8:00,12/6/23 10:00,9.7699,12/6/23 11:30,12/6/23 13:30,12.5974,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,12.4187,0.1787,6.32,0.0002,0.1789,6.32714412,
9_Dec6,S_FNS_P2,YF,1,67,12/6/23 8:00,12/6/23 10:00,13.0357,12/6/23 11:30,12/6/23 13:30,15.7316,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,15.5621,0.1695,6.29,0.0002,0.1697,6.29474387,
1_Nov15,S_FNS_P3,YF,2,33,11/15/23 10:46,11/15/23 13:49,9.1558,11/15/23 13:57,11/15/23 16:00,10.4768,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,10.4124,0.0644,4.88,0,0.0644,4.875094625,
1_Nov15,S_FNS_P3,YF,1,34,11/15/23 10:46,11/15/23 13:49,11.7202,11/15/23 13:57,11/15/23 16:00,13.2266,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,13.1568,0.0698,4.63,0,0.0698,4.633563463,
4_Nov22,S_FNS_P4,YF,1,86,11/22/23 8:25,11/22/23 10:30,10.1057,11/22/23 12:13,11/22/23 14:13,11.33,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,11.2559,0.0741,6.05,0.00125,0.07535,6.154537287,
4_Nov22,S_FNS_P4,YF,2,119,11/22/23 8:25,11/22/23 10:30,10.0965,11/22/23 12:13,11/22/23 14:13,11.6951,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,11.6104,0.0847,5.3,0.00125,0.08595,5.376579507,
11_Dec15,S_FNS_P5,YF,1,66,12/15/23 5:45,12/15/23 7:45,11.0156,12/15/23 8:50,12/15/23 10:50,14.2031,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,14.0259,0.1772,5.56,0.0001,0.1773,5.562352941,
11_Dec15,S_FNS_P5,YF,2,70,12/15/23 5:45,12/15/23 7:45,10.9108,12/15/23 8:50,12/15/23 10:50,13.8653,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,13.7083,0.157,5.31,0.0001,0.1571,5.317312574,
7_Nov30,S_FNS_P6,YF,1,39,30-Nov 830AM,11/30/23 10:30,11.2194,11/30/23 12:00,11/30/23 14:00,14.4002,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,14.2478,0.1524,4.79,-0.00005,0.15235,4.789675553,
7_Nov30,S_FNS_P6,YF,2,21,30-Nov 830AM,11/30/23 10:30,8.721,11/30/23 12:00,11/30/23 14:00,12.0195,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,11.8686,0.1509,4.57,-0.00005,0.15085,4.57329089,
5_Nov23,S_FNS_P7,YF,1,54,11/23/23 8:30,11/23/23 10:30,10.7531,11/23/23 12:00,11/23/23 14:00,12.3342,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.2525,0.0817,5.17,0.00125,0.08295,5.24634748,
5_Nov23,S_FNS_P7,YF,2,67,11/23/23 8:30,11/23/23 10:30,13.0346,11/23/23 12:00,11/23/23 14:00,15.3089,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,15.1937,0.1152,5.07,0.00125,0.11645,5.120256782,
1_Nov15,S_FNS_P8,YF,1,22,11/15/23 10:46,11/15/23 13:25,11.2139,11/15/23 13:57,11/15/23 16:00,13.3023,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,13.2076,0.0947,4.53,0,0.0947,4.534571921,
1_Nov15,S_FNS_P8,YF,2,8,11/15/23 10:46,11/15/23 13:25,10.7198,11/15/23 13:57,11/15/23 16:00,12.1567,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,12.1004,0.0563,3.92,0,0.0563,3.918157144,
4_Nov22,S_MCH_H1,MC,2,31,11/22/23 8:25,11/22/23 10:30,9.5374,11/22/23 12:13,11/22/23 14:13,11.2777,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,11.1396,0.1381,7.94,0.00125,0.13935,8.007240131,
4_Nov22,S_MCH_H1,MC,1,109,11/22/23 8:25,11/22/23 10:30,12.5951,11/22/23 12:13,11/22/23 14:13,13.8086,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,13.7223,0.0863,7.11,0.00125,0.08755,7.214668315,
11_Dec15,S_MCH_H2,MC,1,45,12/15/23 5:45,12/15/23 7:45,9.2269,12/15/23 8:50,12/15/23 10:50,11.9442,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,11.774,0.1702,6.26,0.0001,0.1703,6.26725058,
11_Dec15,S_MCH_H2,MC,2,4,12/15/23 5:45,12/15/23 7:45,12.2025,12/15/23 8:50,12/15/23 10:50,14.652,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,14.5094,0.1426,5.82,0.0001,0.1427,5.82567871,
5_Nov23,S_MCH_H3,MC,1,104,11/23/23 8:30,11/23/23 10:30,11.173,11/23/23 12:00,11/23/23 14:00,12.6799,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.5901,0.0898,5.96,0.00125,0.09105,6.042205853,
5_Nov23,S_MCH_H3,MC,2,33,11/23/23 8:30,11/23/23 10:30,9.1546,11/23/23 12:00,11/23/23 14:00,10.6118,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,10.528,0.0838,5.75,0.00125,0.08505,5.836535822,
11_Dec15,S_MCH_H4,MC,1,100,12/15/23 5:45,12/15/23 7:45,10.6906,12/15/23 8:50,12/15/23 10:50,13.0304,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.8664,0.164,7.01,0.0001,0.1641,7.01341995,
11_Dec15,S_MCH_H4,MC,2,58,12/15/23 5:45,12/15/23 7:45,10.5327,12/15/23 8:50,12/15/23 10:50,12.2987,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.1814,0.1173,6.64,0.0001,0.1174,6.647791619,
9_Dec6,S_MCH_H5,MC,2,2,12/6/23 8:00,12/6/23 10:00,11.5066,12/6/23 11:30,12/6/23 13:30,13.4418,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,13.3183,0.1235,6.38,0.0002,0.1237,6.392104175,
9_Dec6,S_MCH_H5,MC,1,20,12/6/23 8:00,12/6/23 10:00,11.1357,12/6/23 11:30,12/6/23 13:30,13.0941,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,12.9699,0.1242,6.34,0.0002,0.1244,6.352124183,
4_Nov22,S_MCH_H6,MC,2,123,11/22/23 8:25,11/22/23 10:30,9.273,11/22/23 12:13,11/22/23 14:13,10.543,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,10.4489,0.0941,7.41,0.00125,0.09535,7.507874016,
4_Nov22,S_MCH_H6,MC,1,10,11/22/23 8:25,11/22/23 10:30,11.7181,11/22/23 12:13,11/22/23 14:13,13.088,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,12.9891,0.0989,7.22,0.00125,0.10015,7.31075261,
8_Dec1,S_MCH_H7,MC,1,41,12/1/23 8:30,12/1/23 11:00,10.271,12/1/23 11:30,12/1/23 13:30,11.6711,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,11.5757,0.0954,6.81,-0.0006,0.0948,6.770944933,
8_Dec1,S_MCH_H7,MC,2,61,12/1/23 8:30,12/1/23 11:00,11.2323,12/1/23 11:30,12/1/23 13:30,12.7056,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.6072,0.0984,6.68,-0.0006,0.0978,6.638159234,
5_Nov23,S_MCH_H8,MC,2,44,11/23/23 8:30,11/23/23 10:30,10.8189,11/23/23 12:00,11/23/23 14:00,11.9752,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,11.885,0.0902,7.8,0.00125,0.09145,7.908847185,
5_Nov23,S_MCH_H8,MC,1,13,11/23/23 8:30,11/23/23 10:30,11.0094,11/23/23 12:00,11/23/23 14:00,12.2149,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.1259,0.089,7.38,0.00125,0.09025,7.486520116,
9_Dec6,S_MCH_P1,MC,1,40,12/6/23 8:00,12/6/23 10:00,10.3957,12/6/23 11:30,12/6/23 13:30,11.8262,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,11.7264,0.0998,6.98,0.0002,0.1,6.99056274,
9_Dec6,S_MCH_P1,MC,2,11,12/6/23 8:00,12/6/23 10:00,9.7836,12/6/23 11:30,12/6/23 13:30,11.0523,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,10.9688,0.0835,6.58,0.0002,0.0837,6.597304327,
8_Dec1,S_MCH_P2,MC,1,65,12/1/23 8:30,12/1/23 11:00,11.5684,12/1/23 11:30,12/1/23 13:30,12.5193,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.46,0.0593,6.24,-0.0006,0.0587,6.173099169,
8_Dec1,S_MCH_P2,MC,2,91,12/1/23 8:30,12/1/23 11:00,9.5447,12/1/23 11:30,12/1/23 13:30,10.9747,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,10.8905,0.0842,5.89,-0.0006,0.0836,5.846153846,
8_Dec1,S_MCH_P3,MC,1,120,12/1/23 8:30,12/1/23 11:00,10.1029,12/1/23 11:30,12/1/23 13:30,11.8238,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,11.7057,0.1181,6.86,-0.0006,0.1175,6.827822651,
8_Dec1,S_MCH_P3,MC,2,86,12/1/23 8:30,12/1/23 11:00,10.1056,12/1/23 11:30,12/1/23 13:30,11.2687,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,11.1903,0.0784,6.74,-0.0006,0.0778,6.68902072,
7_Nov30,S_MCH_P4,MC,1,6,30-Nov 830AM,11/30/23 10:30,9.7275,11/30/23 12:00,11/30/23 14:00,11.3343,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,11.206,0.1283,7.98,-0.00005,0.12825,7.981702763,
7_Nov30,S_MCH_P4,MC,2,114,30-Nov 830AM,11/30/23 10:30,10.2888,11/30/23 12:00,11/30/23 14:00,12.3562,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.2156,0.1406,6.8,-0.00005,0.14055,6.798394118,
7_Nov30,S_MCH_P5,MC,2,92,30-Nov 830AM,11/30/23 10:30,9.0317,11/30/23 12:00,11/30/23 14:00,11.0043,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,10.8828,0.1215,6.16,-0.00005,0.12145,6.156848829,
7_Nov30,S_MCH_P5,MC,1,98,30-Nov 830AM,11/30/23 10:30,11.8995,11/30/23 12:00,11/30/23 14:00,13.6214,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,13.5158,0.1056,6.13,-0.00005,0.10555,6.129856554,
8_Dec1,S_MCH_P6,MC,1,83,12/1/23 8:30,12/1/23 11:00,9.445,12/1/23 11:30,12/1/23 13:30,11.4513,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,11.2988,0.1525,7.6,-0.0006,0.1519,7.571150875,
8_Dec1,S_MCH_P6,MC,2,52,12/1/23 8:30,12/1/23 11:00,11.3905,12/1/23 11:30,12/1/23 13:30,12.578,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.4891,0.0889,7.49,-0.0006,0.0883,7.435789474,
5_Nov23,S_MCH_P7,MC,2,39,11/23/23 8:30,11/23/23 10:30,11.2174,11/23/23 12:00,11/23/23 14:00,13.2114,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,13.0804,0.131,6.57,0.00125,0.13225,6.632397192,
5_Nov23,S_MCH_P7,MC,1,1,11/23/23 8:30,11/23/23 10:30,11.0708,11/23/23 12:00,11/23/23 14:00,12.8937,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.78,0.1137,6.24,0.00125,0.11495,6.305886225,
5_Nov23,S_MCH_P8,MC,2,98,11/23/23 8:30,11/23/23 10:30,11.9,11/23/23 12:00,11/23/23 14:00,13.3939,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,13.3093,0.0846,5.66,0.00125,0.08585,5.74670326,
5_Nov23,S_MCH_P8,MC,1,5,11/23/23 8:30,11/23/23 10:30,10.641,11/23/23 12:00,11/23/23 14:00,13.0674,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.9305,0.1369,5.64,0.00125,0.13815,5.693620178,
6_Nov29,S_MCH_V1,MC,2,89,11/29/23 8:00,11/29/23 10:00,9.418,11/29/23 11:30,11/29/23 1:30,11.2911,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,11.1743,0.1168,6.24,0.00045,0.11725,6.259676472,
6_Nov29,S_MCH_V1,MC,1,126,11/29/23 8:00,11/29/23 10:00,12.1156,11/29/23 11:30,11/29/23 1:30,13.1143,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,13.0556,0.0587,5.88,0.00045,0.05915,5.922699509,
7_Nov30,S_MCH_V2,MC,1,125,30-Nov 830AM,11/30/23 10:30,9.1482,11/30/23 12:00,11/30/23 14:00,12.7775,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,11.27,1.5075,41.5369355,-0.00005,1.50745,41.53555782,sample error
